zone_id,timestamp,disruption_label,risk_point_estimate,risk_lower_90,risk_upper_90
Z02,2025-09-06 23:00:00,0,0.008670878,0.0,0.0779375210404396
Z03,2025-09-06 23:00:00,0,0.009038955,0.0,0.07830559834837914
Z04,2025-09-06 23:00:00,0,0.020316146,0.0,0.08958278968930244
Z05,2025-09-06 23:00:00,0,0.009767614,0.0,0.07903425768017769
Z06,2025-09-06 23:00:00,0,0.00951035,0.0,0.07877699378877878
Z07,2025-09-06 23:00:00,0,0.013249521,0.0,0.08251616451889277
Z08,2025-09-06 23:00:00,0,0.014216398,0.0,0.08348304126411676
Z09,2025-09-06 23:00:00,0,0.008294112,0.0,0.07756075542420149
Z10,2025-09-06 23:00:00,0,0.060362857,0.0,0.1296295002102852
Z01,2025-09-07 00:00:00,0,0.023219673,0.0,0.0924863163381815
Z02,2025-09-07 00:00:00,0,0.0125436215,0.0,0.08181026484817266
Z03,2025-09-07 00:00:00,0,0.016620472,0.0,0.0858871154487133
Z04,2025-09-07 00:00:00,0,0.011659482,0.0,0.08092612493783236
Z05,2025-09-07 00:00:00,0,0.029190201,0.0,0.09845684468746185
Z06,2025-09-07 00:00:00,0,0.0120523535,0.0,0.08131899684667587
Z07,2025-09-07 00:00:00,0,0.10136684,0.0,0.2955115154385567
Z08,2025-09-07 00:00:00,0,0.011149027,0.0,0.08041567075997591
Z09,2025-09-07 00:00:00,0,0.025703175,0.0,0.09496981836855412
Z10,2025-09-07 00:00:00,0,0.012605129,0.0,0.081871772184968
Z01,2025-09-07 01:00:00,0,0.058541518,0.0,0.12780816107988358
Z02,2025-09-07 01:00:00,0,0.015695065,0.0,0.08496170863509178
Z03,2025-09-07 01:00:00,0,0.011283147,0.0,0.08054979052394629
Z04,2025-09-07 01:00:00,0,0.23844737,0.0,0.5363210439682007
Z05,2025-09-07 01:00:00,0,0.021850223,0.0,0.09111686609685421
Z06,2025-09-07 01:00:00,0,0.24846068,0.0,0.5463343560695648
Z07,2025-09-07 01:00:00,0,0.057888187,0.0,0.12715483084321022
Z08,2025-09-07 01:00:00,0,0.011351066,0.0,0.08061770908534527
Z09,2025-09-07 01:00:00,0,0.027897147,0.0,0.09716379083693027
Z10,2025-09-07 01:00:00,0,0.021173533,0.0,0.09044017642736435
Z01,2025-09-07 02:00:00,0,0.053635836,0.0,0.12290247902274132
Z02,2025-09-07 02:00:00,0,0.0117267985,0.0,0.08099344186484814
Z03,2025-09-07 02:00:00,0,0.010385315,0.0,0.07965195830911398
Z04,2025-09-07 02:00:00,0,0.029994788,0.0,0.09926143102347851
Z05,2025-09-07 02:00:00,0,0.058649138,0.0,0.12791578099131584
Z06,2025-09-07 02:00:00,0,0.07690007,0.007633429020643234,0.14616671577095985
Z07,2025-09-07 02:00:00,0,0.07447684,0.0052101947367191315,0.14374348148703575
Z08,2025-09-07 02:00:00,0,0.02797001,0.0,0.09723665378987789
Z09,2025-09-07 02:00:00,0,0.011113395,0.0,0.08038003835827112
Z10,2025-09-07 02:00:00,0,0.021904241,0.0,0.09117088466882706
Z01,2025-09-07 03:00:00,0,0.011851657,0.0,0.08111830055713654
Z02,2025-09-07 03:00:00,0,0.010547115,0.0,0.0798137579113245
Z03,2025-09-07 03:00:00,0,0.014680779,0.0,0.08394742198288441
Z04,2025-09-07 03:00:00,0,0.032340974,0.0,0.10160761699080467
Z05,2025-09-07 03:00:00,1,0.20325832,0.0,0.501131996512413
Z06,2025-09-07 03:00:00,0,0.011922957,0.0,0.08118960075080395
Z07,2025-09-07 03:00:00,0,0.06747481,0.0,0.13674145564436913
Z08,2025-09-07 03:00:00,0,0.011086747,0.0,0.08035339042544365
Z09,2025-09-07 03:00:00,0,0.020777546,0.0,0.09004418924450874
Z10,2025-09-07 03:00:00,0,0.040110115,0.0,0.10937675833702087
Z01,2025-09-07 04:00:00,0,0.027795816,0.0,0.09706245921552181
Z02,2025-09-07 04:00:00,0,0.01028765,0.0,0.07955429330468178
Z03,2025-09-07 04:00:00,0,0.010846724,0.0,0.08011336717754602
Z04,2025-09-07 04:00:00,0,0.027782043,0.0,0.0970486868172884
Z05,2025-09-07 04:00:00,0,0.022680348,0.0,0.09194699116051197
Z06,2025-09-07 04:00:00,0,0.070894726,0.0016280822455883026,0.14016136899590492
Z07,2025-09-07 04:00:00,0,0.056368113,0.0,0.12563475593924522
Z08,2025-09-07 04:00:00,0,0.011351066,0.0,0.08061770908534527
Z09,2025-09-07 04:00:00,0,0.026835812,0.0,0.09610245563089848
Z10,2025-09-07 04:00:00,0,0.021534335,0.0,0.09080097824335098
Z01,2025-09-07 05:00:00,0,0.037954703,0.0,0.1072213463485241
Z02,2025-09-07 05:00:00,0,0.027946379,0.0,0.0972130224108696
Z03,2025-09-07 05:00:00,0,0.015924383,0.0,0.0851910263299942
Z04,2025-09-07 05:00:00,0,0.026145527,0.0,0.09541217051446438
Z05,2025-09-07 05:00:00,0,0.0590576,0.0,0.128324244171381
Z06,2025-09-07 05:00:00,0,0.03065299,0.0,0.09991963393986225
Z07,2025-09-07 05:00:00,0,0.011734233,0.0,0.08100087661296129
Z08,2025-09-07 05:00:00,0,0.012358918,0.0,0.08162556122988462
Z09,2025-09-07 05:00:00,0,0.01046591,0.0,0.07973255310207605
Z10,2025-09-07 05:00:00,0,0.02211032,0.0,0.09137696400284767
Z01,2025-09-07 06:00:00,0,0.008508825,0.0,0.07777546811848879
Z02,2025-09-07 06:00:00,0,0.00862192,0.0,0.07788856327533722
Z03,2025-09-07 06:00:00,0,0.008916443,0.0,0.07818308658897877
Z04,2025-09-07 06:00:00,0,0.008834481,0.0,0.07810112461447716
Z05,2025-09-07 06:00:00,0,0.009448193,0.0,0.07871483638882637
Z06,2025-09-07 06:00:00,0,0.011571591,0.0,0.08083823416382074
Z07,2025-09-07 06:00:00,0,0.017554887,0.0,0.0868215300142765
Z08,2025-09-07 06:00:00,0,0.009341273,0.0,0.07860791683197021
Z09,2025-09-07 06:00:00,0,0.01929131,0.0,0.08855795301496983
Z10,2025-09-07 06:00:00,0,0.013845791,0.0,0.08311243448406458
Z01,2025-09-07 07:00:00,0,0.33154553,0.0,0.9517261266708373
Z02,2025-09-07 07:00:00,0,0.11919601,0.0,0.31334068775177004
Z03,2025-09-07 07:00:00,0,0.03664058,0.0,0.10590722411870956
Z04,2025-09-07 07:00:00,0,0.046707217,0.0,0.11597386002540588
Z05,2025-09-07 07:00:00,1,0.91659385,0.8318024158477783,1.0
Z06,2025-09-07 07:00:00,0,0.019782566,0.0,0.08904920890927315
Z07,2025-09-07 07:00:00,1,0.97363585,0.8888444185256957,1.0
Z08,2025-09-07 07:00:00,0,0.13255028,0.0,0.3266949594020844
Z09,2025-09-07 07:00:00,0,0.100684874,0.0,0.29482954889535906
Z10,2025-09-07 07:00:00,0,0.03646529,0.0,0.10573193430900574
Z01,2025-09-07 08:00:00,1,0.98007,0.8952785611152648,1.0
Z02,2025-09-07 08:00:00,0,0.744734,0.0,1.0
Z03,2025-09-07 08:00:00,1,0.75243133,0.0,1.0
Z04,2025-09-07 08:00:00,0,0.4157858,0.0,0.9692521274089813
Z05,2025-09-07 08:00:00,1,0.64395857,0.0,1.0
Z06,2025-09-07 08:00:00,0,0.79968244,0.013590455055236816,1.0
Z07,2025-09-07 08:00:00,0,0.9036609,0.8188694596290588,0.9884523272514344
Z08,2025-09-07 08:00:00,0,0.82408965,0.0,1.0
Z09,2025-09-07 08:00:00,1,0.48871607,0.0,1.0
Z10,2025-09-07 08:00:00,0,0.6542198,0.0,1.0
Z01,2025-09-07 09:00:00,0,0.21217601,0.0,0.5100496858358383
Z02,2025-09-07 09:00:00,0,0.66609645,0.0,1.0
Z03,2025-09-07 09:00:00,0,0.88095856,0.008726203441619895,1.0
Z04,2025-09-07 09:00:00,0,0.43328297,0.0,0.9867493093013763
Z05,2025-09-07 09:00:00,0,0.8121806,0.0,1.0
Z06,2025-09-07 09:00:00,1,0.9217403,0.8369488596916198,1.0
Z07,2025-09-07 09:00:00,0,0.7991974,0.013105392456054688,1.0
Z08,2025-09-07 09:00:00,0,0.62921023,0.0,1.0
Z09,2025-09-07 09:00:00,1,0.96407115,0.8792797207832336,1.0
Z10,2025-09-07 09:00:00,0,0.61470956,0.0,1.0
Z01,2025-09-07 10:00:00,1,0.7889621,0.0028701424598693848,1.0
Z02,2025-09-07 10:00:00,0,0.06591121,0.0,0.1351778544485569
Z03,2025-09-07 10:00:00,1,0.17243406,0.0,0.3665787369012833
Z04,2025-09-07 10:00:00,0,0.07476043,0.005493786185979843,0.14402707293629646
Z05,2025-09-07 10:00:00,0,0.19811557,0.003970897197723394,0.3922602474689484
Z06,2025-09-07 10:00:00,0,0.0420354,0.0,0.11130204424262047
Z07,2025-09-07 10:00:00,0,0.1507966,0.0,0.3449412822723389
Z08,2025-09-07 10:00:00,0,0.16071334,0.0,0.3548580199480057
Z09,2025-09-07 10:00:00,0,0.12316643,0.0,0.31731110215187075
Z10,2025-09-07 10:00:00,0,0.20957176,0.0,0.507445439696312
Z01,2025-09-07 11:00:00,0,0.009313893,0.0,0.07858053594827652
Z02,2025-09-07 11:00:00,0,0.036987208,0.0,0.10625385120511055
Z03,2025-09-07 11:00:00,0,0.008844521,0.0,0.07811116427183151
Z04,2025-09-07 11:00:00,0,0.01487085,0.0,0.08413749374449253
Z05,2025-09-07 11:00:00,0,0.009641576,0.0,0.07890821900218725
Z06,2025-09-07 11:00:00,0,0.0154266525,0.0,0.08469329588115215
Z07,2025-09-07 11:00:00,0,0.01370026,0.0,0.08296690322458744
Z08,2025-09-07 11:00:00,0,0.011976165,0.0,0.0812428081408143
Z09,2025-09-07 11:00:00,0,0.020887535,0.0,0.09015417844057083
Z10,2025-09-07 11:00:00,0,0.009599872,0.0,0.07886651530861855
Z01,2025-09-07 12:00:00,0,0.38711008,0.0,1.0
Z02,2025-09-07 12:00:00,0,0.7986179,0.01252591609954834,1.0
Z03,2025-09-07 12:00:00,1,0.8727947,0.0005623340606689675,1.0
Z04,2025-09-07 12:00:00,1,0.43495405,0.0,0.9884203851222991
Z05,2025-09-07 12:00:00,0,0.068791136,0.0,0.13805777952075005
Z06,2025-09-07 12:00:00,0,0.5723685,0.0,1.0
Z07,2025-09-07 12:00:00,0,0.023554211,0.0,0.09282085485756397
Z08,2025-09-07 12:00:00,0,0.62636834,0.0,1.0
Z09,2025-09-07 12:00:00,0,0.2350033,0.0,0.5328769683837891
Z10,2025-09-07 12:00:00,0,0.046001248,0.0,0.11526789143681526
Z01,2025-09-07 13:00:00,0,0.49028227,0.0,1.0
Z02,2025-09-07 13:00:00,0,0.34077874,0.0,0.9609593331813812
Z03,2025-09-07 13:00:00,1,0.6034088,0.0,1.0
Z04,2025-09-07 13:00:00,1,0.5481489,0.0,1.0
Z05,2025-09-07 13:00:00,0,0.32992658,0.0,0.9501071751117706
Z06,2025-09-07 13:00:00,0,0.37175402,0.0,0.9919346153736114
Z07,2025-09-07 13:00:00,0,0.02381633,0.0,0.09308297373354435
Z08,2025-09-07 13:00:00,1,0.40078813,0.0,0.9542544662952422
Z09,2025-09-07 13:00:00,0,0.7180595,0.0,1.0
Z10,2025-09-07 13:00:00,0,0.3689354,0.0,0.9891160011291503
Z01,2025-09-07 14:00:00,1,0.35701334,0.0,0.9771939396858215
Z02,2025-09-07 14:00:00,0,0.62949795,0.0,1.0
Z03,2025-09-07 14:00:00,0,0.6012543,0.0,1.0
Z04,2025-09-07 14:00:00,0,0.6742329,0.0,1.0
Z05,2025-09-07 14:00:00,1,0.894283,0.022050642967224143,1.0
Z06,2025-09-07 14:00:00,0,0.835112,0.0,1.0
Z07,2025-09-07 14:00:00,1,0.98154676,0.8967553257942199,1.0
Z08,2025-09-07 14:00:00,1,0.78777045,0.001678466796875,1.0
Z09,2025-09-07 14:00:00,0,0.7632166,0.0,1.0
Z10,2025-09-07 14:00:00,1,0.9842748,0.8994833707809448,1.0
Z01,2025-09-07 15:00:00,0,0.009115984,0.0,0.078382627107203
Z02,2025-09-07 15:00:00,0,0.011756816,0.0,0.08102345932275057
Z03,2025-09-07 15:00:00,0,0.064813614,0.0,0.13408025726675987
Z04,2025-09-07 15:00:00,0,0.008780043,0.0,0.07804668601602316
Z05,2025-09-07 15:00:00,0,0.009549306,0.0,0.0788159491494298
Z06,2025-09-07 15:00:00,0,0.010586809,0.0,0.07985345274209976
Z07,2025-09-07 15:00:00,0,0.06684078,0.0,0.1361074261367321
Z08,2025-09-07 15:00:00,0,0.0085135605,0.0,0.07778020389378071
Z09,2025-09-07 15:00:00,0,0.012354059,0.0,0.08162070252001286
Z10,2025-09-07 15:00:00,0,0.008864947,0.0,0.07813159003853798
Z01,2025-09-07 16:00:00,0,0.016158497,0.0,0.08542514033615589
Z02,2025-09-07 16:00:00,0,0.008700783,0.0,0.07796742673963308
Z03,2025-09-07 16:00:00,0,0.009094985,0.0,0.07836162857711315
Z04,2025-09-07 16:00:00,0,0.010594948,0.0,0.07986159157007933
Z05,2025-09-07 16:00:00,0,0.012702898,0.0,0.08196954149752855
Z06,2025-09-07 16:00:00,0,0.008782317,0.0,0.07804896030575037
Z07,2025-09-07 16:00:00,0,0.09028419,0.021017547696828842,0.15955083444714546
Z08,2025-09-07 16:00:00,0,0.019134479,0.0,0.08840112201869488
Z09,2025-09-07 16:00:00,0,0.010249554,0.0,0.07951619755476713
Z10,2025-09-07 16:00:00,0,0.008860331,0.0,0.07812697440385818
Z01,2025-09-07 17:00:00,0,0.290439,0.0,0.5883126854896545
Z02,2025-09-07 17:00:00,0,0.48913404,0.0,1.0
Z03,2025-09-07 17:00:00,0,0.061315227,0.0,0.13058187067508698
Z04,2025-09-07 17:00:00,0,0.029442344,0.0,0.09870898723602295
Z05,2025-09-07 17:00:00,0,0.038473025,0.0,0.10773966833949089
Z06,2025-09-07 17:00:00,0,0.035789784,0.0,0.10505642741918564
Z07,2025-09-07 17:00:00,0,0.2537924,0.0,0.5516660809516907
Z08,2025-09-07 17:00:00,0,0.40571034,0.0,0.9591766774654388
Z09,2025-09-07 17:00:00,0,0.15914796,0.0,0.3532926380634308
Z10,2025-09-07 17:00:00,0,0.0782318,0.008965153247117996,0.14749843999743462
Z01,2025-09-07 18:00:00,0,0.057499893,0.0,0.12676653638482094
Z02,2025-09-07 18:00:00,0,0.647582,0.0,1.0
Z03,2025-09-07 18:00:00,0,0.057934757,0.0,0.1272014006972313
Z04,2025-09-07 18:00:00,0,0.041084953,0.0,0.11035159602761269
Z05,2025-09-07 18:00:00,0,0.071987696,0.0027210526168346405,0.14125433936715126
Z06,2025-09-07 18:00:00,0,0.744563,0.0,1.0
Z07,2025-09-07 18:00:00,1,0.459948,0.0,1.0
Z08,2025-09-07 18:00:00,0,0.041391116,0.0,0.11065775901079178
Z09,2025-09-07 18:00:00,0,0.06520649,0.0,0.13447313383221626
Z10,2025-09-07 18:00:00,0,0.03368462,0.0,0.10295126214623451
Z01,2025-09-07 19:00:00,1,0.9912937,0.9065022945404052,1.0
Z02,2025-09-07 19:00:00,1,0.98992926,0.905137825012207,1.0
Z03,2025-09-07 19:00:00,1,0.9709961,0.8862046480178832,1.0
Z04,2025-09-07 19:00:00,1,0.9590633,0.8742718577384948,1.0
Z05,2025-09-07 19:00:00,1,0.9941543,0.9093628406524658,1.0
Z06,2025-09-07 19:00:00,1,0.96609503,0.881303596496582,1.0
Z07,2025-09-07 19:00:00,0,0.74455595,0.0,1.0
Z08,2025-09-07 19:00:00,1,0.96787727,0.8830858349800109,1.0
Z09,2025-09-07 19:00:00,1,0.99337196,0.9085805296897888,1.0
Z10,2025-09-07 19:00:00,1,0.98127854,0.8964871048927306,1.0
Z01,2025-09-07 20:00:00,1,0.9875661,0.902774679660797,1.0
Z02,2025-09-07 20:00:00,1,0.9553171,0.8705256462097167,1.0
Z03,2025-09-07 20:00:00,1,0.99079555,0.9060041189193725,1.0
Z04,2025-09-07 20:00:00,1,0.9658778,0.8810863375663757,1.0
Z05,2025-09-07 20:00:00,1,0.9901854,0.9053939461708068,1.0
Z06,2025-09-07 20:00:00,1,0.98285,0.8980585813522338,1.0
Z07,2025-09-07 20:00:00,1,0.9866202,0.9018287539482116,1.0
Z08,2025-09-07 20:00:00,1,0.97392154,0.8891301035881042,1.0
Z09,2025-09-07 20:00:00,1,0.92721677,0.8424253344535827,1.0
Z10,2025-09-07 20:00:00,1,0.96774644,0.8829550027847289,1.0
Z01,2025-09-07 21:00:00,0,0.59054554,0.003424346446990967,1.0
Z02,2025-09-07 21:00:00,0,0.6824385,0.003558373451232888,1.0
Z03,2025-09-07 21:00:00,0,0.6046847,0.0,1.0
Z04,2025-09-07 21:00:00,1,0.96476126,0.879969823360443,1.0
Z05,2025-09-07 21:00:00,1,0.91083103,0.8260396003723144,0.99562246799469
Z06,2025-09-07 21:00:00,1,0.8721166,0.0,1.0
Z07,2025-09-07 21:00:00,1,0.9815912,0.8967997908592223,1.0
Z08,2025-09-07 21:00:00,1,0.9427382,0.8579467415809631,1.0
Z09,2025-09-07 21:00:00,1,0.9886514,0.9038599610328674,1.0
Z10,2025-09-07 21:00:00,1,0.926295,0.8415035486221313,1.0
Z01,2025-09-07 22:00:00,1,0.97592926,0.8911378264427184,1.0
Z02,2025-09-07 22:00:00,1,0.9760197,0.8912282466888427,1.0
Z03,2025-09-07 22:00:00,0,0.22908613,0.0,0.5269598066806793
Z04,2025-09-07 22:00:00,1,0.8126462,0.0,1.0
Z05,2025-09-07 22:00:00,1,0.9819364,0.8971449613571166,1.0
Z06,2025-09-07 22:00:00,0,0.98094773,0.8961562991142272,1.0
Z07,2025-09-07 22:00:00,1,0.9105005,0.8257090926170348,0.9952919602394105
Z08,2025-09-07 22:00:00,0,0.78606683,0.0,1.0
Z09,2025-09-07 22:00:00,0,0.3892353,0.0,1.0
Z10,2025-09-07 22:00:00,1,0.9886199,0.903828489780426,1.0
Z01,2025-09-07 23:00:00,0,0.008508825,0.0,0.07777546811848879
Z02,2025-09-07 23:00:00,0,0.00845508,0.0,0.07772172335535288
Z03,2025-09-07 23:00:00,0,0.012278507,0.0,0.08154515083879232
Z04,2025-09-07 23:00:00,0,0.008780043,0.0,0.07804668601602316
Z05,2025-09-07 23:00:00,0,0.020788474,0.0,0.09005511738359928
Z06,2025-09-07 23:00:00,0,0.009304425,0.0,0.07857106812298298
Z07,2025-09-07 23:00:00,1,0.7729374,0.0,1.0
Z08,2025-09-07 23:00:00,0,0.052451413,0.0,0.12171805649995804
Z09,2025-09-07 23:00:00,0,0.009177337,0.0,0.07844398077577353
Z10,2025-09-07 23:00:00,0,0.009221583,0.0,0.07848822604864836
Z01,2025-09-08 00:00:00,0,0.021255273,0.0,0.0905219167470932
Z02,2025-09-08 00:00:00,0,0.029977458,0.0,0.09924410097301006
Z03,2025-09-08 00:00:00,0,0.045046054,0.0,0.11431269720196724
Z04,2025-09-08 00:00:00,0,0.065987475,0.0,0.135254118591547
Z05,2025-09-08 00:00:00,0,0.18693621,0.0,0.3810808897018433
Z06,2025-09-08 00:00:00,0,0.010813133,0.0,0.0800797762349248
Z07,2025-09-08 00:00:00,0,0.029314341,0.0,0.09858098439872265
Z08,2025-09-08 00:00:00,0,0.025042063,0.0,0.09430870600044727
Z09,2025-09-08 00:00:00,0,0.011402423,0.0,0.08066906593739986
Z10,2025-09-08 00:00:00,0,0.062079728,0.0,0.13134637102484703
Z01,2025-09-08 01:00:00,0,0.063502625,0.0,0.13276926800608635
Z02,2025-09-08 01:00:00,0,0.011733924,0.0,0.08100056741386652
Z03,2025-09-08 01:00:00,0,0.0106986975,0.0,0.07996534090489149
Z04,2025-09-08 01:00:00,0,0.0117667755,0.0,0.0810334188863635
Z05,2025-09-08 01:00:00,0,0.06565958,0.0,0.134926225990057
Z06,2025-09-08 01:00:00,0,0.010408653,0.0,0.07967529632151127
Z07,2025-09-08 01:00:00,0,0.18919058,0.0,0.3833352565765381
Z08,2025-09-08 01:00:00,0,0.010927742,0.0,0.08019438572227955
Z09,2025-09-08 01:00:00,0,0.011611603,0.0,0.08087824657559395
Z10,2025-09-08 01:00:00,0,0.18703818,0.0,0.3811828583478928
Z01,2025-09-08 02:00:00,0,0.011693313,0.0,0.08095995616167784
Z02,2025-09-08 02:00:00,0,0.010837498,0.0,0.08010414149612188
Z03,2025-09-08 02:00:00,0,0.014576118,0.0,0.08384276181459427
Z04,2025-09-08 02:00:00,0,0.011241402,0.0,0.08050804492086172
Z05,2025-09-08 02:00:00,0,0.051256523,0.0,0.12052316591143608
Z06,2025-09-08 02:00:00,0,0.064648956,0.0,0.13391559943556786
Z07,2025-09-08 02:00:00,0,0.23071197,0.0,0.5285856425762177
Z08,2025-09-08 02:00:00,0,0.029998312,0.0,0.09926495514810085
Z09,2025-09-08 02:00:00,0,0.06692802,0.0,0.13619466498494148
Z10,2025-09-08 02:00:00,0,0.061562408,0.0,0.13082905113697052
Z01,2025-09-08 03:00:00,0,0.07215189,0.002885248512029648,0.14141853526234627
Z02,2025-09-08 03:00:00,0,0.027496487,0.0,0.09676313027739525
Z03,2025-09-08 03:00:00,0,0.030326448,0.0,0.09959309175610542
Z04,2025-09-08 03:00:00,0,0.011206343,0.0,0.0804729862138629
Z05,2025-09-08 03:00:00,0,0.021317793,0.0,0.09058443643152714
Z06,2025-09-08 03:00:00,0,0.12648746,0.0,0.32063213884830477
Z07,2025-09-08 03:00:00,0,0.06976982,0.0005031786859035492,0.13903646543622017
Z08,2025-09-08 03:00:00,0,0.013626852,0.0,0.08289349544793367
Z09,2025-09-08 03:00:00,0,0.011811145,0.0,0.08107778802514076
Z10,2025-09-08 03:00:00,0,0.026702577,0.0,0.09596922062337399
Z01,2025-09-08 04:00:00,0,0.01169523,0.0,0.08096187375485897
Z02,2025-09-08 04:00:00,0,0.010636005,0.0,0.07990264799445868
Z03,2025-09-08 04:00:00,0,0.010408692,0.0,0.0796753354370594
Z04,2025-09-08 04:00:00,0,0.028068218,0.0,0.0973348617553711
Z05,2025-09-08 04:00:00,0,0.060417436,0.0,0.12968407943844795
Z06,2025-09-08 04:00:00,0,0.010528873,0.0,0.07979551609605551
Z07,2025-09-08 04:00:00,0,0.028115008,0.0,0.09738165140151978
Z08,2025-09-08 04:00:00,0,0.02412931,0.0,0.09339595399796963
Z09,2025-09-08 04:00:00,0,0.06093341,0.0,0.13020005449652672
Z10,2025-09-08 04:00:00,0,0.1280591,0.0,0.3222037792205811
Z01,2025-09-08 05:00:00,0,0.025313,0.0,0.09457964263856411
Z02,2025-09-08 05:00:00,0,0.010863062,0.0,0.0801297053694725
Z03,2025-09-08 05:00:00,0,0.010237285,0.0,0.07950392831116915
Z04,2025-09-08 05:00:00,0,0.03329979,0.0,0.1025664322078228
Z05,2025-09-08 05:00:00,0,0.022570621,0.0,0.09183726459741592
Z06,2025-09-08 05:00:00,0,0.011580784,0.0,0.08084742724895477
Z07,2025-09-08 05:00:00,0,0.014159287,0.0,0.0834259307011962
Z08,2025-09-08 05:00:00,0,0.0108586615,0.0,0.08012530487030745
Z09,2025-09-08 05:00:00,0,0.026561595,0.0,0.09582823887467384
Z10,2025-09-08 05:00:00,0,0.021292653,0.0,0.09055929630994797
Z01,2025-09-08 06:00:00,0,0.008927001,0.0,0.07819364406168461
Z02,2025-09-08 06:00:00,0,0.02151506,0.0,0.09078170359134674
Z03,2025-09-08 06:00:00,0,0.00940966,0.0,0.07867630291730165
Z04,2025-09-08 06:00:00,0,0.009053874,0.0,0.0783205172047019
Z05,2025-09-08 06:00:00,0,0.018373426,0.0,0.08764006942510605
Z06,2025-09-08 06:00:00,0,0.013526211,0.0,0.082792853936553
Z07,2025-09-08 06:00:00,0,0.49925426,0.0,1.0
Z08,2025-09-08 06:00:00,0,0.011793843,0.0,0.08106048591434956
Z09,2025-09-08 06:00:00,0,0.008914732,0.0,0.0781813757494092
Z10,2025-09-08 06:00:00,0,0.010198325,0.0,0.07946496829390526
Z01,2025-09-08 07:00:00,0,0.1186204,0.0,0.3127650782465935
Z02,2025-09-08 07:00:00,0,0.04397625,0.0,0.11324289441108704
Z03,2025-09-08 07:00:00,0,0.012049261,0.0,0.08131590392440557
Z04,2025-09-08 07:00:00,0,0.013154749,0.0,0.08242139220237732
Z05,2025-09-08 07:00:00,0,0.014686221,0.0,0.08395286463201046
Z06,2025-09-08 07:00:00,0,0.009796144,0.0,0.07906278781592846
Z07,2025-09-08 07:00:00,0,0.022349007,0.0,0.09161565080285072
Z08,2025-09-08 07:00:00,0,0.014546998,0.0,0.08381364122033119
Z09,2025-09-08 07:00:00,0,0.073595844,0.004329200834035873,0.1428624875843525
Z10,2025-09-08 07:00:00,0,0.009530571,0.0,0.07879721466451883
Z01,2025-09-08 08:00:00,1,0.39945614,0.0,1.0
Z02,2025-09-08 08:00:00,0,0.4772362,0.0,1.0
Z03,2025-09-08 08:00:00,0,0.18464656,0.0,0.37879123687744143
Z04,2025-09-08 08:00:00,1,0.2437329,0.0,0.5416065752506256
Z05,2025-09-08 08:00:00,1,0.5525602,0.0,1.0
Z06,2025-09-08 08:00:00,0,0.60317606,0.0,1.0
Z07,2025-09-08 08:00:00,0,0.5007082,0.0,1.0
Z08,2025-09-08 08:00:00,0,0.052548375,0.0,0.1218150183558464
Z09,2025-09-08 08:00:00,0,0.76650214,0.0,1.0
Z10,2025-09-08 08:00:00,1,0.9157225,0.8309310555458068,1.0
Z01,2025-09-08 09:00:00,0,0.87474245,0.0025100946426391824,1.0
Z02,2025-09-08 09:00:00,0,0.10227501,0.0,0.29641968160867693
Z03,2025-09-08 09:00:00,1,0.83143544,0.0,1.0
Z04,2025-09-08 09:00:00,0,0.4473144,0.0,1.0
Z05,2025-09-08 09:00:00,0,0.029942721,0.0,0.09920936450362206
Z06,2025-09-08 09:00:00,0,0.19111027,0.0,0.3852549433708191
Z07,2025-09-08 09:00:00,0,0.07248775,0.00322110578417778,0.1417543925344944
Z08,2025-09-08 09:00:00,0,0.23150514,0.0,0.529378816485405
Z09,2025-09-08 09:00:00,0,0.6724643,0.0,1.0
Z10,2025-09-08 09:00:00,0,0.93436474,0.8495733022689819,1.0
Z01,2025-09-08 10:00:00,0,0.10563305,0.0,0.2997777253389359
Z02,2025-09-08 10:00:00,0,0.047016766,0.0,0.11628340929746628
Z03,2025-09-08 10:00:00,0,0.038878452,0.0,0.1081450954079628
Z04,2025-09-08 10:00:00,0,0.29778534,0.0,0.5956590175628662
Z05,2025-09-08 10:00:00,0,0.04646923,0.0,0.11573587357997894
Z06,2025-09-08 10:00:00,0,0.0834956,0.014228958636522293,0.1527622453868389
Z07,2025-09-08 10:00:00,0,0.12980315,0.0,0.3239478260278702
Z08,2025-09-08 10:00:00,0,0.05002964,0.0,0.11929628252983093
Z09,2025-09-08 10:00:00,0,0.048705373,0.0,0.11797201633453369
Z10,2025-09-08 10:00:00,0,0.44103298,0.0,0.9944993138313293
Z01,2025-09-08 11:00:00,0,0.010597238,0.0,0.0798638816922903
Z02,2025-09-08 11:00:00,0,0.00908105,0.0,0.07834769319742918
Z03,2025-09-08 11:00:00,0,0.010218508,0.0,0.07948515098541975
Z04,2025-09-08 11:00:00,0,0.009838729,0.0,0.07910537254065275
Z05,2025-09-08 11:00:00,0,0.010768896,0.0,0.08003553934395313
Z06,2025-09-08 11:00:00,0,0.04134195,0.0,0.11060859262943268
Z07,2025-09-08 11:00:00,0,0.014254719,0.0,0.08352136239409447
Z08,2025-09-08 11:00:00,0,0.00918472,0.0,0.0784513633698225
Z09,2025-09-08 11:00:00,0,0.009251298,0.0,0.07851794175803661
Z10,2025-09-08 11:00:00,0,0.00942056,0.0,0.07868720311671495
Z01,2025-09-08 12:00:00,0,0.01337347,0.0,0.08264011330902576
Z02,2025-09-08 12:00:00,0,0.11961749,0.0,0.313762167096138
