zone_id,timestamp,actual_disruption,dominant_cause,action,risk_no_action,risk_proactive,risk_reduction
Z04,2025-08-10 08:00:00,1,rider_shortage,rebalance_riders,0.9214752912521362,0.32280659675598145,0.5986686944961548
Z05,2025-08-10 08:00:00,1,traffic,alert_ops,0.5600847601890564,0.5600847601890564,0.0
Z06,2025-08-10 08:00:00,1,traffic,alert_ops,0.5852845907211304,0.5852845907211304,0.0
Z07,2025-08-10 08:00:00,1,traffic,reroute_traffic,0.8366228342056274,0.663465678691864,0.17315715551376343
Z08,2025-08-10 08:00:00,1,rider_shortage,rebalance_riders,0.9684814810752869,0.6608453392982483,0.3076361417770386
Z09,2025-08-10 08:00:00,1,rider_shortage,rebalance_riders,0.9737846255302429,0.7560973763465881,0.21768724918365479
Z10,2025-08-10 08:00:00,1,rider_shortage,rebalance_riders,0.9791498780250549,0.7104215621948242,0.2687283158302307
Z01,2025-08-10 09:00:00,1,rider_shortage,rebalance_riders,0.9376833438873291,0.2945674657821655,0.6431158781051636
Z02,2025-08-10 09:00:00,1,rider_shortage,rebalance_riders,0.9168940782546997,0.42557618021965027,0.49131789803504944
Z03,2025-08-10 09:00:00,1,rider_shortage,rebalance_riders,0.9181848168373108,0.624943733215332,0.29324108362197876
Z04,2025-08-10 09:00:00,1,traffic,alert_ops,0.6127166152000427,0.6127166152000427,0.0
Z05,2025-08-10 09:00:00,0,traffic,alert_ops,0.5970947742462158,0.5970947742462158,0.0
Z06,2025-08-10 09:00:00,0,rider_shortage,rebalance_riders,0.7831993103027344,0.13005773723125458,0.6531415730714798
Z08,2025-08-10 09:00:00,0,rider_shortage,rebalance_riders,0.9395254254341125,0.3755916655063629,0.5639337599277496
Z09,2025-08-10 09:00:00,1,traffic,reroute_traffic,0.9264255166053772,0.791478157043457,0.13494735956192017
Z10,2025-08-10 09:00:00,1,traffic,reroute_traffic,0.707394003868103,0.5567603707313538,0.15063363313674927
Z09,2025-08-10 10:00:00,1,traffic,alert_ops,0.43144679069519043,0.43144679069519043,0.0
Z01,2025-08-10 12:00:00,1,rider_shortage,rebalance_riders,0.7974251508712769,0.1035597175359726,0.6938654333353043
Z02,2025-08-10 12:00:00,0,rider_shortage,rebalance_riders,0.8045738339424133,0.15099279582500458,0.6535810381174088
Z03,2025-08-10 12:00:00,1,rider_shortage,rebalance_riders,0.8775166273117065,0.3763314187526703,0.5011852085590363
Z05,2025-08-10 12:00:00,0,rider_shortage,alert_ops,0.48294928669929504,0.48294928669929504,0.0
Z06,2025-08-10 12:00:00,1,rider_shortage,rebalance_riders,0.8690993785858154,0.15839362144470215,0.7107057571411133
Z07,2025-08-10 12:00:00,0,rider_shortage,alert_ops,0.6560988426208496,0.6560988426208496,0.0
Z09,2025-08-10 12:00:00,0,rider_shortage,alert_ops,0.32021981477737427,0.32021981477737427,0.0
Z01,2025-08-10 13:00:00,1,rider_shortage,rebalance_riders,0.8893029689788818,0.19822987914085388,0.691073089838028
Z02,2025-08-10 13:00:00,1,rider_shortage,rebalance_riders,0.7714922428131104,0.20369210839271545,0.5678001344203949
Z03,2025-08-10 13:00:00,0,rider_shortage,rebalance_riders,0.8727604746818542,0.3207336664199829,0.5520268082618713
Z06,2025-08-10 13:00:00,0,rider_shortage,rebalance_riders,0.7771409153938293,0.06904799491167068,0.7080929204821587
Z07,2025-08-10 13:00:00,0,rider_shortage,rebalance_riders,0.9025563597679138,0.07867400348186493,0.8238823562860489
Z08,2025-08-10 13:00:00,0,rider_shortage,alert_ops,0.46050015091896057,0.46050015091896057,0.0
Z09,2025-08-10 13:00:00,0,rider_shortage,rebalance_riders,0.7501271963119507,0.13296233117580414,0.6171648651361465
Z10,2025-08-10 13:00:00,1,rider_shortage,rebalance_riders,0.9675974249839783,0.22105267643928528,0.746544748544693
Z03,2025-08-10 14:00:00,1,rider_shortage,alert_ops,0.5181158185005188,0.5181158185005188,0.0
Z04,2025-08-10 14:00:00,1,rider_shortage,rebalance_riders,0.7423797845840454,0.06454122066497803,0.6778385639190674
Z05,2025-08-10 14:00:00,0,rider_shortage,alert_ops,0.46249842643737793,0.46249842643737793,0.0
Z07,2025-08-10 14:00:00,0,rider_shortage,alert_ops,0.6934235095977783,0.6934235095977783,0.0
Z08,2025-08-10 14:00:00,1,rider_shortage,alert_ops,0.5572063326835632,0.5572063326835632,0.0
Z09,2025-08-10 14:00:00,1,rider_shortage,alert_ops,0.387309193611145,0.387309193611145,0.0
Z10,2025-08-10 14:00:00,1,rider_shortage,rebalance_riders,0.9865265488624573,0.5087974071502686,0.4777291417121887
Z05,2025-08-10 17:00:00,0,traffic,reroute_traffic,0.7639284133911133,0.4646027088165283,0.29932570457458496
Z07,2025-08-10 17:00:00,0,rider_shortage,rebalance_riders,0.7526151537895203,0.06371152400970459,0.6889036297798157
Z01,2025-08-10 19:00:00,1,rider_shortage,rebalance_riders,0.9910796284675598,0.9095379710197449,0.08154165744781494
Z02,2025-08-10 19:00:00,1,rider_shortage,rebalance_riders,0.9867551922798157,0.860537052154541,0.12621814012527466
Z03,2025-08-10 19:00:00,1,rider_shortage,rebalance_riders,0.9856961965560913,0.9127632975578308,0.0729328989982605
Z04,2025-08-10 19:00:00,1,rider_shortage,rebalance_riders,0.9411251544952393,0.5712708830833435,0.36985427141189575
Z05,2025-08-10 19:00:00,1,rider_shortage,rebalance_riders,0.9887014627456665,0.48625507950782776,0.5024463832378387
Z06,2025-08-10 19:00:00,1,rider_shortage,rebalance_riders,0.7645682096481323,0.13666383922100067,0.6279043704271317
Z07,2025-08-10 19:00:00,1,rider_shortage,rebalance_riders,0.9911301136016846,0.8948484063148499,0.09628170728683472
Z08,2025-08-10 19:00:00,1,rider_shortage,rebalance_riders,0.9934737086296082,0.9699090123176575,0.023564696311950684
Z09,2025-08-10 19:00:00,1,rider_shortage,rebalance_riders,0.9862290620803833,0.8788787722587585,0.10735028982162476
Z10,2025-08-10 19:00:00,1,traffic,reroute_traffic,0.8088684678077698,0.6109122037887573,0.19795626401901245
Z01,2025-08-10 20:00:00,1,rider_shortage,rebalance_riders,0.9930793642997742,0.9588386416435242,0.03424072265625
Z02,2025-08-10 20:00:00,0,rider_shortage,rebalance_riders,0.9234853982925415,0.5782677531242371,0.34521764516830444
Z03,2025-08-10 20:00:00,1,rider_shortage,rebalance_riders,0.9924529194831848,0.9834011197090149,0.009051799774169922
Z04,2025-08-10 20:00:00,1,rider_shortage,rebalance_riders,0.9929391145706177,0.915233850479126,0.0777052640914917
Z05,2025-08-10 20:00:00,1,rider_shortage,rebalance_riders,0.9929072856903076,0.9696024656295776,0.02330482006072998
Z06,2025-08-10 20:00:00,1,rider_shortage,rebalance_riders,0.9932987689971924,0.9647993445396423,0.02849942445755005
Z07,2025-08-10 20:00:00,1,rider_shortage,rebalance_riders,0.9752377271652222,0.42403072118759155,0.5512070059776306
Z08,2025-08-10 20:00:00,0,rider_shortage,rebalance_riders,0.7995578646659851,0.28543820977211,0.5141196548938751
Z09,2025-08-10 20:00:00,1,rider_shortage,rebalance_riders,0.9823748469352722,0.8574385643005371,0.12493628263473511
Z10,2025-08-10 20:00:00,1,rider_shortage,rebalance_riders,0.992028534412384,0.8801055550575256,0.1119229793548584
Z01,2025-08-10 21:00:00,0,rider_shortage,rebalance_riders,0.7583406567573547,0.09276457875967026,0.6655760779976845
Z02,2025-08-10 21:00:00,1,rider_shortage,rebalance_riders,0.9085878133773804,0.39653268456459045,0.5120551288127899
Z03,2025-08-10 21:00:00,0,rider_shortage,rebalance_riders,0.8244168758392334,0.42675071954727173,0.39766615629196167
Z04,2025-08-10 21:00:00,0,rider_shortage,alert_ops,0.5293712019920349,0.5293712019920349,0.0
Z05,2025-08-10 21:00:00,1,rider_shortage,rebalance_riders,0.9104253053665161,0.10515187680721283,0.8052734285593033
Z06,2025-08-10 21:00:00,1,rider_shortage,rebalance_riders,0.9875291585922241,0.7624291777610779,0.22509998083114624
Z07,2025-08-10 21:00:00,0,rider_shortage,alert_ops,0.6732030510902405,0.6732030510902405,0.0
Z08,2025-08-10 21:00:00,1,rider_shortage,rebalance_riders,0.902536928653717,0.33547431230545044,0.5670626163482666
Z09,2025-08-10 21:00:00,1,rider_shortage,rebalance_riders,0.876899003982544,0.16922485828399658,0.7076741456985474
Z10,2025-08-10 21:00:00,1,rider_shortage,rebalance_riders,0.9729416966438293,0.6947697401046753,0.27817195653915405
Z01,2025-08-10 22:00:00,0,rider_shortage,alert_ops,0.503921389579773,0.503921389579773,0.0
Z02,2025-08-10 22:00:00,1,rider_shortage,rebalance_riders,0.9777076244354248,0.6049526929855347,0.37275493144989014
Z03,2025-08-10 22:00:00,1,rider_shortage,rebalance_riders,0.8391121029853821,0.29337772727012634,0.5457343757152557
Z04,2025-08-10 22:00:00,1,rider_shortage,rebalance_riders,0.9223103523254395,0.36261388659477234,0.5596964657306671
Z05,2025-08-10 22:00:00,1,rider_shortage,rebalance_riders,0.987570583820343,0.5086451172828674,0.4789254665374756
Z06,2025-08-10 22:00:00,0,rider_shortage,rebalance_riders,0.8855324983596802,0.24754345417022705,0.6379890441894531
Z07,2025-08-10 22:00:00,1,rider_shortage,alert_ops,0.57590252161026,0.57590252161026,0.0
Z08,2025-08-10 22:00:00,1,rider_shortage,rebalance_riders,0.9340804815292358,0.41153401136398315,0.5225464701652527
Z09,2025-08-10 22:00:00,1,rider_shortage,rebalance_riders,0.9349584579467773,0.4907819628715515,0.44417649507522583
Z10,2025-08-10 22:00:00,1,rider_shortage,rebalance_riders,0.8111284971237183,0.10453453660011292,0.7065939605236053
Z07,2025-08-11 06:00:00,1,rider_shortage,rebalance_riders,0.9048515558242798,0.11908147484064102,0.7857700809836388
Z01,2025-08-11 07:00:00,1,rider_shortage,alert_ops,0.599388599395752,0.599388599395752,0.0
Z02,2025-08-11 07:00:00,0,rider_shortage,rebalance_riders,0.7916241884231567,0.1439593881368637,0.647664800286293
Z03,2025-08-11 07:00:00,0,rider_shortage,rebalance_riders,0.922390341758728,0.5757102370262146,0.3466801047325134
Z05,2025-08-11 07:00:00,1,traffic,reroute_traffic,0.8295258283615112,0.7267210483551025,0.10280478000640869
Z06,2025-08-11 07:00:00,1,rider_shortage,rebalance_riders,0.8179926872253418,0.11868035793304443,0.6993123292922974
Z07,2025-08-11 07:00:00,0,traffic,alert_ops,0.31811076402664185,0.31811076402664185,0.0
Z09,2025-08-11 07:00:00,1,traffic,reroute_traffic,0.82859206199646,0.631961464881897,0.196630597114563
Z10,2025-08-11 07:00:00,1,rider_shortage,rebalance_riders,0.7537961602210999,0.040926653891801834,0.712869506329298
Z02,2025-08-11 08:00:00,0,traffic,alert_ops,0.47609201073646545,0.47609201073646545,0.0
Z03,2025-08-11 08:00:00,1,traffic,alert_ops,0.5099097490310669,0.5099097490310669,0.0
Z05,2025-08-11 08:00:00,0,traffic,alert_ops,0.5702996850013733,0.5702996850013733,0.0
Z06,2025-08-11 08:00:00,0,traffic,alert_ops,0.46594545245170593,0.46594545245170593,0.0
Z07,2025-08-11 08:00:00,1,traffic,reroute_traffic,0.8032191395759583,0.627895176410675,0.1753239631652832
Z10,2025-08-11 08:00:00,0,traffic,alert_ops,0.34324711561203003,0.34324711561203003,0.0
Z02,2025-08-11 09:00:00,1,traffic,reroute_traffic,0.9099942445755005,0.7746384739875793,0.13535577058792114
Z03,2025-08-11 09:00:00,0,traffic,alert_ops,0.6675145030021667,0.6675145030021667,0.0
Z05,2025-08-11 09:00:00,0,traffic,alert_ops,0.4782452881336212,0.4782452881336212,0.0
Z06,2025-08-11 09:00:00,0,traffic,alert_ops,0.4720965325832367,0.4720965325832367,0.0
Z09,2025-08-11 09:00:00,1,traffic,alert_ops,0.5768746137619019,0.5768746137619019,0.0
Z10,2025-08-11 09:00:00,1,traffic,reroute_traffic,0.9249570965766907,0.7773602604866028,0.1475968360900879
Z02,2025-08-11 10:00:00,0,traffic,alert_ops,0.3612777590751648,0.3612777590751648,0.0
Z06,2025-08-11 10:00:00,1,traffic,alert_ops,0.6316670775413513,0.6316670775413513,0.0
Z02,2025-08-11 11:00:00,0,traffic,alert_ops,0.3865440785884857,0.3865440785884857,0.0
Z04,2025-08-11 11:00:00,0,traffic,alert_ops,0.5310585498809814,0.5310585498809814,0.0
Z07,2025-08-11 11:00:00,0,traffic,reroute_traffic,0.8044148087501526,0.3807715177536011,0.4236432909965515
Z09,2025-08-11 11:00:00,1,traffic,alert_ops,0.6118232607841492,0.6118232607841492,0.0
Z01,2025-08-11 12:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.9922863245010376,0.00288313627243042
Z02,2025-08-11 12:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.994347870349884,0.0008215904235839844
Z03,2025-08-11 12:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.994347870349884,0.0008215904235839844
Z04,2025-08-11 12:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.9951733946800232,-3.933906555175781e-06
Z05,2025-08-11 12:00:00,1,rider_shortage,rebalance_riders,0.9951375126838684,0.9937560558319092,0.0013814568519592285
Z06,2025-08-11 12:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.9935612678527832,0.0016081929206848145
Z07,2025-08-11 12:00:00,1,rider_shortage,rebalance_riders,0.9949277639389038,0.9902238249778748,0.004703938961029053
Z08,2025-08-11 12:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.9947064518928528,0.0004630088806152344
Z09,2025-08-11 12:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.9940508008003235,0.0011186599731445312
Z10,2025-08-11 12:00:00,1,rider_shortage,rebalance_riders,0.9951375126838684,0.9939736723899841,0.0011638402938842773
Z01,2025-08-11 13:00:00,0,traffic,alert_ops,0.491245836019516,0.491245836019516,0.0
Z02,2025-08-11 13:00:00,0,rider_shortage,alert_ops,0.35609516501426697,0.35609516501426697,0.0
Z03,2025-08-11 13:00:00,0,rider_shortage,rebalance_riders,0.8748610019683838,0.460788369178772,0.4140726327896118
Z04,2025-08-11 13:00:00,1,rider_shortage,rebalance_riders,0.9148236513137817,0.36944422125816345,0.5453794300556183
Z05,2025-08-11 13:00:00,1,rider_shortage,rebalance_riders,0.9632177948951721,0.041134774684906006,0.9220830202102661
Z06,2025-08-11 13:00:00,0,rider_shortage,alert_ops,0.5624685883522034,0.5624685883522034,0.0
Z07,2025-08-11 13:00:00,1,rider_shortage,rebalance_riders,0.9020411968231201,0.04646977782249451,0.8555714190006256
Z09,2025-08-11 13:00:00,1,rider_shortage,rebalance_riders,0.8955194354057312,0.27292972803115845,0.6225897073745728
Z10,2025-08-11 13:00:00,0,rider_shortage,alert_ops,0.5869942307472229,0.5869942307472229,0.0
Z01,2025-08-11 14:00:00,0,rider_shortage,alert_ops,0.4149210453033447,0.4149210453033447,0.0
Z02,2025-08-11 14:00:00,1,rider_shortage,rebalance_riders,0.884071946144104,0.30013328790664673,0.5839386582374573
Z03,2025-08-11 14:00:00,0,rider_shortage,alert_ops,0.32298216223716736,0.32298216223716736,0.0
Z04,2025-08-11 14:00:00,0,rider_shortage,alert_ops,0.5388782024383545,0.5388782024383545,0.0
Z05,2025-08-11 14:00:00,0,rider_shortage,alert_ops,0.5503424406051636,0.5503424406051636,0.0
Z07,2025-08-11 14:00:00,1,rider_shortage,rebalance_riders,0.9748337268829346,0.15415075421333313,0.8206829726696014
Z08,2025-08-11 14:00:00,1,rider_shortage,rebalance_riders,0.919114887714386,0.38852423429489136,0.5305906534194946
Z09,2025-08-11 14:00:00,1,rider_shortage,alert_ops,0.3390059173107147,0.3390059173107147,0.0
Z01,2025-08-11 15:00:00,1,traffic,reroute_traffic,0.945580005645752,0.7871670126914978,0.15841299295425415
Z02,2025-08-11 15:00:00,1,rider_shortage,rebalance_riders,0.9932765960693359,0.9764319658279419,0.016844630241394043
Z03,2025-08-11 15:00:00,1,traffic,reroute_traffic,0.9760515689849854,0.8431088328361511,0.13294273614883423
Z04,2025-08-11 15:00:00,1,traffic,reroute_traffic,0.9899292588233948,0.9488450288772583,0.041084229946136475
Z05,2025-08-11 15:00:00,0,traffic,reroute_traffic,0.8800542950630188,0.35348406434059143,0.5265702307224274
Z06,2025-08-11 15:00:00,0,traffic,reroute_traffic,0.9005053639411926,0.3118044435977936,0.588700920343399
Z07,2025-08-11 15:00:00,1,traffic,reroute_traffic,0.9663533568382263,0.7797553539276123,0.186598002910614
Z08,2025-08-11 15:00:00,1,traffic,reroute_traffic,0.9846311211585999,0.8946534395217896,0.0899776816368103
Z09,2025-08-11 15:00:00,1,traffic,reroute_traffic,0.9063493013381958,0.6685943007469177,0.23775500059127808
Z10,2025-08-11 15:00:00,1,traffic,reroute_traffic,0.9865373373031616,0.9100172519683838,0.07652008533477783
Z01,2025-08-11 17:00:00,1,traffic,reroute_traffic,0.9904104471206665,0.9715055227279663,0.018904924392700195
Z02,2025-08-11 17:00:00,1,traffic,reroute_traffic,0.890124499797821,0.7663411498069763,0.12378334999084473
Z03,2025-08-11 17:00:00,1,traffic,reroute_traffic,0.8976815342903137,0.7695759534835815,0.12810558080673218
Z04,2025-08-11 17:00:00,0,traffic,reroute_traffic,0.8380162715911865,0.5643213987350464,0.27369487285614014
Z05,2025-08-11 17:00:00,1,traffic,reroute_traffic,0.9791697263717651,0.9157618880271912,0.06340783834457397
Z06,2025-08-11 17:00:00,1,traffic,reroute_traffic,0.9855040907859802,0.9682218432426453,0.01728224754333496
Z07,2025-08-11 17:00:00,1,traffic,reroute_traffic,0.9079875946044922,0.7874526381492615,0.12053495645523071
Z08,2025-08-11 17:00:00,1,traffic,reroute_traffic,0.8815778493881226,0.6760265827178955,0.20555126667022705
Z09,2025-08-11 17:00:00,1,traffic,reroute_traffic,0.9460881352424622,0.8634946346282959,0.08259350061416626
Z10,2025-08-11 17:00:00,0,traffic,reroute_traffic,0.8780789971351624,0.6137712597846985,0.26430773735046387
Z02,2025-08-11 18:00:00,0,traffic,alert_ops,0.6055052280426025,0.6055052280426025,0.0
Z04,2025-08-11 18:00:00,0,traffic,alert_ops,0.3116016685962677,0.3116016685962677,0.0
Z06,2025-08-11 18:00:00,1,traffic,alert_ops,0.5055962204933167,0.5055962204933167,0.0
Z07,2025-08-11 18:00:00,1,traffic,alert_ops,0.5079746246337891,0.5079746246337891,0.0
Z09,2025-08-11 18:00:00,0,traffic,alert_ops,0.30066660046577454,0.30066660046577454,0.0
Z01,2025-08-11 19:00:00,1,rider_shortage,rebalance_riders,0.995055079460144,0.9923670887947083,0.002687990665435791
Z02,2025-08-11 19:00:00,1,rider_shortage,rebalance_riders,0.9951497912406921,0.9945051074028015,0.000644683837890625
Z03,2025-08-11 19:00:00,1,rider_shortage,rebalance_riders,0.9949185252189636,0.9942653775215149,0.0006531476974487305
Z04,2025-08-11 19:00:00,1,rider_shortage,rebalance_riders,0.9949551224708557,0.9935684204101562,0.0013867020606994629
Z05,2025-08-11 19:00:00,1,traffic,reroute_traffic,0.9939059615135193,0.9926361441612244,0.0012698173522949219
Z06,2025-08-11 19:00:00,1,rider_shortage,rebalance_riders,0.9949125051498413,0.9915359020233154,0.003376603126525879
Z07,2025-08-11 19:00:00,1,rider_shortage,rebalance_riders,0.9947486519813538,0.9929185509681702,0.0018301010131835938
Z08,2025-08-11 19:00:00,1,rider_shortage,rebalance_riders,0.9950769543647766,0.9925606846809387,0.0025162696838378906
Z09,2025-08-11 19:00:00,1,rider_shortage,rebalance_riders,0.994517982006073,0.9909394979476929,0.003578484058380127
Z10,2025-08-11 19:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.9943577647209167,0.0008116960525512695
Z01,2025-08-11 20:00:00,1,rider_shortage,rebalance_riders,0.9941653609275818,0.9885148406028748,0.005650520324707031
Z02,2025-08-11 20:00:00,1,rider_shortage,rebalance_riders,0.993078887462616,0.9759232997894287,0.017155587673187256
Z03,2025-08-11 20:00:00,1,rider_shortage,rebalance_riders,0.9945981502532959,0.9923283457756042,0.0022698044776916504
Z04,2025-08-11 20:00:00,1,rider_shortage,rebalance_riders,0.9946921467781067,0.990149974822998,0.004542171955108643
Z05,2025-08-11 20:00:00,1,traffic,reroute_traffic,0.9891007542610168,0.9757950901985168,0.0133056640625
Z06,2025-08-11 20:00:00,1,traffic,reroute_traffic,0.9870107173919678,0.9446224570274353,0.04238826036453247
Z07,2025-08-11 20:00:00,1,rider_shortage,rebalance_riders,0.9947369694709778,0.9898118376731873,0.004925131797790527
Z08,2025-08-11 20:00:00,1,rider_shortage,rebalance_riders,0.9938010573387146,0.98964524269104,0.0041558146476745605
Z09,2025-08-11 20:00:00,1,rider_shortage,rebalance_riders,0.9935368895530701,0.9816200733184814,0.011916816234588623
Z10,2025-08-11 20:00:00,1,rider_shortage,rebalance_riders,0.9949594736099243,0.9881228804588318,0.006836593151092529
Z01,2025-08-11 21:00:00,1,rider_shortage,rebalance_riders,0.9951375126838684,0.9951375126838684,0.0
Z02,2025-08-11 21:00:00,1,rider_shortage,rebalance_riders,0.9951375126838684,0.994536280632019,0.0006012320518493652
Z03,2025-08-11 21:00:00,1,rider_shortage,rebalance_riders,0.9951375126838684,0.9943401217460632,0.0007973909378051758
Z04,2025-08-11 21:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.9945734143257141,0.0005960464477539062
Z05,2025-08-11 21:00:00,1,rider_shortage,rebalance_riders,0.9945194125175476,0.9872588515281677,0.007260560989379883
Z06,2025-08-11 21:00:00,1,rider_shortage,rebalance_riders,0.995124876499176,0.992515504360199,0.0026093721389770508
Z07,2025-08-11 21:00:00,1,rider_shortage,rebalance_riders,0.9949277639389038,0.99354088306427,0.001386880874633789
Z08,2025-08-11 21:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.9947943091392517,0.0003751516342163086
Z09,2025-08-11 21:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.9944108128547668,0.0007586479187011719
Z10,2025-08-11 21:00:00,1,rider_shortage,rebalance_riders,0.995169460773468,0.994322657585144,0.0008468031883239746
Z01,2025-08-11 22:00:00,0,rider_shortage,rebalance_riders,0.8864326477050781,0.17331761121749878,0.7131150364875793
Z02,2025-08-11 22:00:00,1,rider_shortage,rebalance_riders,0.9859995245933533,0.6616816520690918,0.3243178725242615
Z03,2025-08-11 22:00:00,0,rider_shortage,alert_ops,0.6320928335189819,0.6320928335189819,0.0
Z04,2025-08-11 22:00:00,1,rider_shortage,rebalance_riders,0.9874136447906494,0.8310906291007996,0.15632301568984985
Z05,2025-08-11 22:00:00,1,rider_shortage,rebalance_riders,0.7574005126953125,0.057701945304870605,0.6996985673904419
Z06,2025-08-11 22:00:00,1,rider_shortage,rebalance_riders,0.9931938648223877,0.9377379417419434,0.055455923080444336
Z07,2025-08-11 22:00:00,1,rider_shortage,alert_ops,0.3156041204929352,0.3156041204929352,0.0
Z08,2025-08-11 22:00:00,0,rider_shortage,rebalance_riders,0.8835588693618774,0.28801774978637695,0.5955411195755005
Z09,2025-08-11 22:00:00,1,rider_shortage,rebalance_riders,0.786859929561615,0.23527061939239502,0.55158931016922
Z10,2025-08-11 22:00:00,1,rider_shortage,rebalance_riders,0.9810897707939148,0.5247030854225159,0.4563866853713989
Z01,2025-08-11 23:00:00,1,traffic,reroute_traffic,0.9940203428268433,0.9904780387878418,0.003542304039001465
Z02,2025-08-11 23:00:00,1,traffic,reroute_traffic,0.9943724870681763,0.9913472533226013,0.003025233745574951
Z03,2025-08-11 23:00:00,1,traffic,reroute_traffic,0.9575695395469666,0.9244685173034668,0.033101022243499756
Z04,2025-08-11 23:00:00,1,traffic,reroute_traffic,0.9919049739837646,0.9906730055809021,0.0012319684028625488
Z05,2025-08-11 23:00:00,1,traffic,reroute_traffic,0.9932519793510437,0.9914715886116028,0.001780390739440918
Z06,2025-08-11 23:00:00,1,traffic,reroute_traffic,0.9938470721244812,0.9910119771957397,0.002835094928741455
Z07,2025-08-11 23:00:00,1,traffic,reroute_traffic,0.9946467280387878,0.9943813681602478,0.00026535987854003906
Z08,2025-08-11 23:00:00,1,traffic,reroute_traffic,0.9787532091140747,0.950284481048584,0.028468728065490723
Z09,2025-08-11 23:00:00,1,traffic,reroute_traffic,0.9940963983535767,0.9932615160942078,0.0008348822593688965
Z10,2025-08-11 23:00:00,1,traffic,reroute_traffic,0.9943044781684875,0.9931967258453369,0.0011077523231506348
Z02,2025-08-12 08:00:00,1,rider_shortage,rebalance_riders,0.8637922406196594,0.13749346137046814,0.7262987792491913
Z04,2025-08-12 08:00:00,0,traffic,alert_ops,0.3428092300891876,0.3428092300891876,0.0
Z05,2025-08-12 08:00:00,1,rider_shortage,rebalance_riders,0.9537374377250671,0.19965289533138275,0.7540845423936844
Z09,2025-08-12 08:00:00,1,traffic,reroute_traffic,0.7465173006057739,0.4672592282295227,0.2792580723762512
Z10,2025-08-12 08:00:00,1,traffic,alert_ops,0.6449725031852722,0.6449725031852722,0.0
Z01,2025-08-12 09:00:00,1,traffic,reroute_traffic,0.7546631097793579,0.5093303322792053,0.2453327775001526
Z02,2025-08-12 09:00:00,1,traffic,alert_ops,0.4551798701286316,0.4551798701286316,0.0
Z03,2025-08-12 09:00:00,0,traffic,alert_ops,0.33857840299606323,0.33857840299606323,0.0
Z05,2025-08-12 09:00:00,1,traffic,reroute_traffic,0.8834301233291626,0.7908341288566589,0.09259599447250366
Z07,2025-08-12 09:00:00,0,traffic,alert_ops,0.3639959990978241,0.3639959990978241,0.0
Z09,2025-08-12 09:00:00,1,traffic,alert_ops,0.48034852743148804,0.48034852743148804,0.0
Z10,2025-08-12 09:00:00,0,traffic,reroute_traffic,0.7342107892036438,0.5887833833694458,0.145427405834198
Z06,2025-08-12 10:00:00,0,traffic,alert_ops,0.38294172286987305,0.38294172286987305,0.0
Z07,2025-08-12 10:00:00,0,traffic,alert_ops,0.5730937123298645,0.5730937123298645,0.0
Z10,2025-08-12 10:00:00,1,traffic,reroute_traffic,0.7688838839530945,0.5369294881820679,0.2319543957710266
Z02,2025-08-12 12:00:00,1,rider_shortage,alert_ops,0.39273640513420105,0.39273640513420105,0.0
Z03,2025-08-12 12:00:00,0,rider_shortage,alert_ops,0.4506092667579651,0.4506092667579651,0.0
Z04,2025-08-12 12:00:00,1,rider_shortage,alert_ops,0.3813985288143158,0.3813985288143158,0.0
Z07,2025-08-12 12:00:00,0,rider_shortage,alert_ops,0.5111184120178223,0.5111184120178223,0.0
Z09,2025-08-12 12:00:00,1,rider_shortage,rebalance_riders,0.8895268440246582,0.1556016206741333,0.7339252233505249
Z10,2025-08-12 12:00:00,0,rider_shortage,rebalance_riders,0.8437963128089905,0.054629988968372345,0.7891663238406181
Z04,2025-08-12 13:00:00,1,rider_shortage,rebalance_riders,0.8561502695083618,0.09373009949922562,0.7624201700091362
Z05,2025-08-12 13:00:00,1,rider_shortage,rebalance_riders,0.805259108543396,0.0308299008756876,0.7744292076677084
Z09,2025-08-12 13:00:00,0,rider_shortage,rebalance_riders,0.738315999507904,0.11016306281089783,0.6281529366970062
Z01,2025-08-12 14:00:00,1,rider_shortage,alert_ops,0.3455069959163666,0.3455069959163666,0.0
Z02,2025-08-12 14:00:00,0,rider_shortage,alert_ops,0.3780020475387573,0.3780020475387573,0.0
Z07,2025-08-12 14:00:00,0,rider_shortage,alert_ops,0.37768495082855225,0.37768495082855225,0.0
Z09,2025-08-12 14:00:00,0,rider_shortage,rebalance_riders,0.7182140946388245,0.06705959886312485,0.6511544957756996
Z10,2025-08-12 14:00:00,0,rider_shortage,alert_ops,0.3407479524612427,0.3407479524612427,0.0
Z07,2025-08-12 18:00:00,0,traffic,alert_ops,0.4410974681377411,0.4410974681377411,0.0
Z01,2025-08-12 19:00:00,1,rider_shortage,rebalance_riders,0.9913002848625183,0.9054167866706848,0.0858834981918335
